"Date","Price","Address","FullMarketPrice","County","RoutingKey","NewDwelling"
"27/02/2012","100000.00","26 MYACOMB MEADOWS, CLONEGAL, CARLOW","TRUE","Carlow","NA","TRUE"
"27/02/2012","100000.00","5 MONTGOMERY STREET, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"24/02/2012","32190.00","9 WOODGROVE AVE, RATHVILLY, CARLOW","FALSE","Carlow","NA","FALSE"
"17/02/2012","231718.00","4 THE OLD MILL, LEIGHLINBRIDGE, CARLOW, CARLOW","TRUE","Carlow","R93","TRUE"
"17/02/2012","43000.00","5 RIVERCOURT, HOTEL STREET, BAGENALSTOWN","TRUE","Carlow","R21","FALSE"
"17/02/2012","44000.00","8 RIVERCOURT, BAGENALSTOWN","TRUE","Carlow","R21","FALSE"
"17/02/2012","90000.00","8 ROYAL OAK CLOSE, ROYAL OAK, BAGENALSTOWN, CARLOW","TRUE","Carlow","R21","TRUE"
"16/02/2012","67840.00","18 PARK COURT, PHELIM WOOD, TULLOW, CARLOW","TRUE","Carlow","R93","TRUE"
"15/02/2012","80000.00","CASTLEGRACE, TULLOW, CARLOW","TRUE","Carlow","NA","FALSE"
"15/02/2012","300000.00","LANDS AT KILLINURE, TULLOW, CARLOW","TRUE","Carlow","NA","FALSE"
"13/02/2012","220000.00","15 POLLERTON MANOR, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"10/02/2012","109500.00","20 ASHBROOK, TULLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"10/02/2012","120000.00","56 SPINDLEWOOD, GRAIGUECULLEN, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"09/02/2012","287500.00","RATHVINDEN, LEIGHLINBRIDGE, CARLOW","TRUE","Carlow","R93","FALSE"
"08/02/2012","105000.00","FRIARSTOWN, BENNEKERRY, CARLOW, CARLOW","TRUE","Carlow","NA","FALSE"
"06/02/2012","204000.00","LITTLEWOOD, COOLKENNO, TULLOW, CARLOW","TRUE","Carlow","NA","FALSE"
"03/02/2012","110000.00","30 RATHSILLAN, CARLOW ROAD, TULLOW, CARLOW","TRUE","Carlow","NA","TRUE"
"02/02/2012","134000.00","11 SYCAMORE ROAD, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"02/02/2012","120000.00","12 ROYAL OAK RD, BAGENALSTOWN, CARLOW, CARLOW","TRUE","Carlow","R21","FALSE"
"01/02/2012","105500.00","25 DONN OR, BROWNSHILL ROAD, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"30/01/2012","25000.00","BALLYBIT, RATHVILLY, CARLOW","TRUE","Carlow","R93","FALSE"
"27/01/2012","95000.00","28 KERNANSTOWN, BENNEKERRY, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"26/01/2012","129515.42","105 BROWNESHILL WOOD, CARLOW, CARLOW","TRUE","Carlow","R93","TRUE"
"24/01/2012","250000.00","SAINT MULLINS, CARLOW, CARLOW","TRUE","Carlow","R95","FALSE"
"20/01/2012","105000.00","17 BEECHWOOD CLOSE, BAGENALSTOWN, CARLOW","TRUE","Carlow","R21","FALSE"
"20/01/2012","87000.00","JOHN STREET, TULLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"19/01/2012","150000.00","20 MULLAUNMORE, BALLON, CARLOW","TRUE","Carlow","R93","FALSE"
"18/01/2012","160000.00","93 THE WILLOWS, POLLERTON, CARLOW, CARLOW","TRUE","Carlow","R93","FALSE"
"16/01/2012","50000.00","4 HIGH STREET, LEIGHLINBRIDGE, CARLOW","TRUE","Carlow","R93","FALSE"
"13/01/2012","78000.00","3 BAKER'S QUAY, TINNAHINCH, CARLOW","TRUE","Carlow","R95","FALSE"
"28/12/2012","26000.00","CASTLEPOLES, ARVA","TRUE","Cavan","NA","FALSE"
"27/12/2012","60000.00","EONISH, KILLESHANDRA","TRUE","Cavan","H12","FALSE"
"21/12/2012","85000.00","27 NEW STREET, VIRGINIA","TRUE","Cavan","A82","FALSE"
"21/12/2012","46034.00","5 COIS NA HABHAINN, CAVAN","TRUE","Cavan","H12","TRUE"
"21/12/2012","73811.00","7 ABHAINN DUBH, ROSEHILL, MULLAGH","TRUE","Cavan","NA","TRUE"
"21/12/2012","81057.26","8 ASHBROOKE MANOR, MOYNEHALL, CAVAN","TRUE","Cavan","H12","TRUE"
"21/12/2012","135000.00","9 CORAGH VIEW, STATION ROAD, COOTEHILL","TRUE","Cavan","NA","FALSE"
"21/12/2012","250000.00","NEDD, DOOGARRY","TRUE","Cavan","H12","FALSE"
"21/12/2012","100000.00","SCRABBY, LUOGH GOWNA","TRUE","Cavan","NA","FALSE"
"20/12/2012","73000.00","18 RATHDRUM, DRUMALEE, CAVAN","TRUE","Cavan","NA","FALSE"
"20/12/2012","50000.00","2 BEECHWOOD AVENUE, BALLYJAMESDUFF, CO CAVAN","TRUE","Cavan","A82","TRUE"
"20/12/2012","90000.00","26 PERCY FRENCH PLACE, BALLYJAMESDUFF","TRUE","Cavan","A82","FALSE"
"20/12/2012","85000.00","29A MAPLE COURT, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"20/12/2012","162500.00","56 RIVER CRESCENT, VIRGINIA","TRUE","Cavan","A82","FALSE"
"20/12/2012","52863.00","6 MAPLE DRIVE, DROMGOLA WOOD, CAVAN","TRUE","Cavan","NA","TRUE"
"20/12/2012","30000.00","EIGHTER, VIRGINIA","TRUE","Cavan","A82","FALSE"
"20/12/2012","40000.00","SEXTONS HOUSE, WIDOWS LANE, BELTURBET","TRUE","Cavan","NA","FALSE"
"20/12/2012","192000.00","SHANNOW WOOD, CAVANB","TRUE","Cavan","NA","FALSE"
"20/12/2012","222000.00","TAGHART, SHERCOCK","TRUE","Cavan","A81","TRUE"
"19/12/2012","65000.00","20 ASHBROOKE MANOR, MOYNEHALL, CAVAN","TRUE","Cavan","H12","TRUE"
"19/12/2012","85000.00","4 SEAN SCOILE, KILCOGY","TRUE","Cavan","NA","FALSE"
"19/12/2012","190000.00","BLACKBULL, CROSSKEYS","TRUE","Cavan","NA","FALSE"
"19/12/2012","237500.00","CORRACREENY, BUTLERSBRIDGE","TRUE","Cavan","NA","TRUE"
"18/12/2012","127000.00","10 DUN NA CARRAIGE, ROCKS ROAD, KINGSCOURT","TRUE","Cavan","NA","FALSE"
"18/12/2012","32000.00","29 TULLACMONGAN, CAVAN","TRUE","Cavan","H12","FALSE"
"18/12/2012","127500.00","9 CARRAIG BEAG, DRUMALEE, CAVAN","TRUE","Cavan","NA","TRUE"
"18/12/2012","32500.00","KNOCKBRIDE, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"14/12/2012","95000.00","17 LOUGH SILLAN LODGE, SHERCOCK, COUNTY CAVAN","TRUE","Cavan","A81","FALSE"
"14/12/2012","127500.00","7 OAKWOOD CRESCENT, BALLYHAISE","TRUE","Cavan","H12","FALSE"
"14/12/2012","96916.00","8 GLENWOOD PARK, BUTLERSBRIDGE","TRUE","Cavan","H12","TRUE"
"14/12/2012","49950.00","CLONRAW, MAUDABAWN, COOTEHILL","TRUE","Cavan","H16","FALSE"
"13/12/2012","37500.00","13 THE BELFRY, CHURCH VIEW, CAVAN","TRUE","Cavan","NA","FALSE"
"12/12/2012","145000.00","12 MEADOW PARK, DUBLIN ROAD, CAVAN","TRUE","Cavan","H12","FALSE"
"11/12/2012","80000.00","BALLOUGHLY, KINGSCOURT","TRUE","Cavan","A82","FALSE"
"11/12/2012","100000.00","DOON, BALLYCONNELL","TRUE","Cavan","H14","FALSE"
"11/12/2012","20000.00","DRUMGORE, LOUGHDUFF","TRUE","Cavan","H12","FALSE"
"10/12/2012","167000.00","GREEVE, MOUNTNUGENT","TRUE","Cavan","NA","FALSE"
"07/12/2012","95000.00","PREMISES SITUATE IN TOWN OF MULLAGH, BARONY OF CASTLERAHAN  CO CAVAN","TRUE","Cavan","NA","FALSE"
"06/12/2012","120000.00","42 CARRICKFERN, CAVAN","TRUE","Cavan","H12","FALSE"
"06/12/2012","49000.00","49 TWIN OAKS, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"05/12/2012","40000.00","COOLNAGAR OR RICEHILL &AMP; FARRAGH, CROSSDONEY","TRUE","Cavan","NA","FALSE"
"05/12/2012","80000.00","DRUMINA, VIRGINIA","TRUE","Cavan","NA","FALSE"
"30/11/2012","70484.57","95 RAMPART VIEW, VIRGINIA","TRUE","Cavan","A82","TRUE"
"30/11/2012","35241.74","96 RAMPART VIEW, VIRGINIA","TRUE","Cavan","A82","TRUE"
"30/11/2012","60000.00","SHANKILL UPPER, CAVAN","TRUE","Cavan","NA","FALSE"
"29/11/2012","90000.00","69  CREIGHAN MANOR, CAVAN","TRUE","Cavan","H12","TRUE"
"29/11/2012","235000.00","ROEBUCK, MOUNTNUGENT","TRUE","Cavan","NA","FALSE"
"28/11/2012","40000.00","1 BELERNE RIVER VILLAGE, BELTURBET","TRUE","Cavan","H14","FALSE"
"28/11/2012","70000.00","8 CHESTNUT DRIVE, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"28/11/2012","90000.00","DRUMGOLA HOUSE, DRUMGOLA, BUTLERSBRIDGE","TRUE","Cavan","NA","FALSE"
"28/11/2012","82000.00","NUMBER 59 HEATHERFIELD, BAILIEBOROUGH","TRUE","Cavan","NA","FALSE"
"26/11/2012","120000.00","CARRICK, EIGHTER, VIRGINIA","TRUE","Cavan","NA","FALSE"
"26/11/2012","10000.00","DRUMACON, BELTURBET","TRUE","Cavan","H14","FALSE"
"26/11/2012","245000.00","GREAGHNADARRAGH, MULLAGH","TRUE","Cavan","A82","FALSE"
"23/11/2012","80000.00","4  LAKELAND CLOSE, SWELLAN, CAVAN","TRUE","Cavan","H12","TRUE"
"23/11/2012","90000.00","6 ROCKFIELD RISE, COOTEHILL","TRUE","Cavan","H16","FALSE"
"23/11/2012","125000.00","ARDEN, MILLTOWN, BELTURBET","TRUE","Cavan","NA","FALSE"
"23/11/2012","40000.00","CLONLOHAN, KILCOGY","TRUE","Cavan","NA","FALSE"
"22/11/2012","45000.00","5 PARKVIEW, VIRGINIA","TRUE","Cavan","NA","FALSE"
"22/11/2012","85000.00","MEADOW VIEW, DRUMRORAGH, BALLYJAMESDUFF","TRUE","Cavan","A82","FALSE"
"21/11/2012","46284.09","6 BEECHWOOD AVENUE, BALLYJAMESDUFF","TRUE","Cavan","A82","TRUE"
"21/11/2012","120000.00","DROKAGHBANE, SHERCOCK","TRUE","Cavan","NA","FALSE"
"21/11/2012","58000.00","MARKET SQUARE, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"20/11/2012","160000.00","CORRABECK, BELTURBET","TRUE","Cavan","NA","FALSE"
"20/11/2012","66079.00","NO 3 COIS NA HABHAINN, DRUMALEE, CAVAN","TRUE","Cavan","NA","TRUE"
"19/11/2012","545000.00","RATHKENNY HOUSE, TULLYVIN, COOTEHILL","TRUE","Cavan","NA","FALSE"
"19/11/2012","110000.00","RIVERVIEW  RAHARDRUM, VIRGINIA, COUNTY CAVAN","TRUE","Cavan","A82","FALSE"
"16/11/2012","40650.40","7 BEECHWOOD AVENUE, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","A82","TRUE"
"16/11/2012","40650.40","8 BEECHWOOD AVENUE, BALLYJAMESDUFF","TRUE","Cavan","A82","TRUE"
"16/11/2012","245000.00","KEENY, CLOVERHILL, CAVAN","TRUE","Cavan","H14","FALSE"
"14/11/2012","52000.00","32  CHURCH STREET, COOTEHILL","TRUE","Cavan","H16","FALSE"
"13/11/2012","70000.00","3 BEECHWOOD AVENUE, BALLYJAMESDUFF","TRUE","Cavan","A82","TRUE"
"12/11/2012","88106.00","56 SHAMROCK DRIVE, KINGSCOURT","TRUE","Cavan","A82","TRUE"
"12/11/2012","150000.00","CORONEA, ARVA","TRUE","Cavan","H12","FALSE"
"12/11/2012","190000.00","TULLYROANE, CLOVERHILL","TRUE","Cavan","NA","FALSE"
"10/11/2012","110500.00","6 AGHADREENAGH DRIVE, STRADONE","TRUE","Cavan","NA","FALSE"
"09/11/2012","64000.00","LISAGOAN, KINGSCOURT","TRUE","Cavan","A82","FALSE"
"09/11/2012","75000.00","NO. 8 DERRYOAK, BALLYCONNELL","TRUE","Cavan","NA","TRUE"
"07/11/2012","146000.00","2 LEAR, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"07/11/2012","60000.00","GROVE COTTAGE, DRUMCONNICK, CAVAN","TRUE","Cavan","H12","FALSE"
"06/11/2012","55000.00","CORWIN, MOUNTNUGENT","TRUE","Cavan","A82","FALSE"
"02/11/2012","20000.00","CURRAGHMORE, VIRGINIA, CO CAVAN","TRUE","Cavan","NA","FALSE"
"01/11/2012","60000.00","9 ABHAINN DUBH, MULLAGH, CO CAVAN","TRUE","Cavan","A82","TRUE"
"01/11/2012","51000.00","MAIN STREET, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"31/10/2012","135000.00","BALLAGHANEA, VIRGINIA","TRUE","Cavan","A82","FALSE"
"31/10/2012","20000.00","BARRAGHY, COOTEHILL","TRUE","Cavan","NA","FALSE"
"30/10/2012","110000.00","5 RAMPART VIEW, VIRGINIA","TRUE","Cavan","A82","FALSE"
"26/10/2012","232000.00","LURGAN, VIRGINIA","TRUE","Cavan","A82","FALSE"
"26/10/2012","10000.00","MAIN STREET, KILNALECK","TRUE","Cavan","A82","FALSE"
"25/10/2012","160000.00","4 RIVERVIEW, RAHARDRUM, VIRGINIA","TRUE","Cavan","A82","FALSE"
"25/10/2012","69000.00","NO:2 DOON HEIGHTS, BALLYCONNELL","TRUE","Cavan","H14","FALSE"
"24/10/2012","88495.00","1 SHAMROCK DRIVE, BAILIEBOROUGH ROAD, KINGSCOURT","TRUE","Cavan","A82","TRUE"
"24/10/2012","114750.00","CROSSMAKELLAGHER, BALLYCONNELL","TRUE","Cavan","H14","FALSE"
"23/10/2012","80000.00","47 PAIRC AN DUIN, SWELLAN, CAVAN","TRUE","Cavan","H12","FALSE"
"23/10/2012","85000.00","KILNALECK, CAVAN","TRUE","Cavan","A82","FALSE"
"22/10/2012","80000.00","10 BEECHWOOD AVENUE, BALLYJAMESDUFF","TRUE","Cavan","A82","TRUE"
"22/10/2012","40000.00","ARDMONE, CANNINGSTOWN, COOTEHILL","TRUE","Cavan","NA","FALSE"
"19/10/2012","123348.00","62 SHAMROCK DRIVE, BAILIEBOROUGH ROAD, KINGSCOURT","TRUE","Cavan","A82","TRUE"
"18/10/2012","40000.00","MAIN STREET, MULLAGH","TRUE","Cavan","A82","FALSE"
"17/10/2012","90000.00","2 ROCKMOUNT, STATION ROAD, COOTEHILL","TRUE","Cavan","H16","TRUE"
"17/10/2012","160000.00","29 BELLAMONT VIEW, MAGHERANURE, COOTEHILL","TRUE","Cavan","NA","TRUE"
"17/10/2012","186784.14","8 DUNANCORY DEMESNE, DEERPARK, VIRGINA","TRUE","Cavan","NA","TRUE"
"16/10/2012","57268.00","53 TWIN OAKS, BAILIEBOROUGH","TRUE","Cavan","A82","TRUE"
"16/10/2012","85000.00","67 SWIFTBROOKGLEN, VIRGINIA","TRUE","Cavan","NA","FALSE"
"16/10/2012","100000.00","7 RAMPART VIEW, VIRGINIA","TRUE","Cavan","A82","FALSE"
"16/10/2012","205000.00","DRUMONEY, VIRGINIA","TRUE","Cavan","A82","FALSE"
"16/10/2012","31390.00","PORT, BLACKLION","FALSE","Cavan","NA","FALSE"
"15/10/2012","350000.00","ARDONAN, MILLTOWN, BELTURBET","FALSE","Cavan","NA","FALSE"
"15/10/2012","230000.00","DERNAGLUSH, BELTURBET","TRUE","Cavan","H14","FALSE"
"11/10/2012","55000.00","48 TWIN OAKS, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"11/10/2012","47500.00","TYCUSKER, ARVA","TRUE","Cavan","H12","FALSE"
"09/10/2012","135000.00","CARNAGARVE LANE, BAILIEBORO","TRUE","Cavan","NA","FALSE"
"08/10/2012","33000.00","CARMAGH LOWER, LOUGHDUFF","FALSE","Cavan","NA","FALSE"
"08/10/2012","145000.00","CORBEAGH, COOTEHILL","TRUE","Cavan","H16","FALSE"
"04/10/2012","225000.00","FARTAGH, LISDUFF, VIRGINIA","TRUE","Cavan","A82","FALSE"
"03/10/2012","200000.00","LURGAN, VIRGINIA","TRUE","Cavan","A82","TRUE"
"02/10/2012","102000.00","15 CNOC ALAINN, COOTEHILL","TRUE","Cavan","NA","FALSE"
"01/10/2012","65000.00","29 RINGVIEW, FORT VILLAGE","TRUE","Cavan","NA","FALSE"
"01/10/2012","46600.00","ANNE STREET, BAILIEBOROUGH","TRUE","Cavan","A82","FALSE"
"28/09/2012","65000.00","40 RIVER VALLEY, BALLYCONNELL, CO CAVAN","TRUE","Cavan","H14","FALSE"
"27/09/2012","150000.00","CARGAGH  KILLINKERE, VIGINIA, CAVAN","TRUE","Cavan","NA","TRUE"
"26/09/2012","80000.00","100 ARDKEEN, CAVAN","TRUE","Cavan","H12","FALSE"
"25/09/2012","85000.00","HANIES, CAVAN","TRUE","Cavan","NA","FALSE"
"24/09/2012","133000.00","108 THE DRUMLINS, VIRGINIA, CAVAN","TRUE","Cavan","A82","TRUE"
"24/09/2012","212500.00","BURREN, DOOGARRY P.O, CAVAN","TRUE","Cavan","NA","FALSE"
"22/09/2012","32000.00","DEGNAVANTY, COOTEHILL","FALSE","Cavan","NA","FALSE"
"21/09/2012","33000.00","CLONES ROAD, BUTLERSBRIDGE","FALSE","Cavan","H12","FALSE"
"19/09/2012","101321.58","AUGHNASKEAGH, MOUNTNUGENT","TRUE","Cavan","NA","TRUE"
"19/09/2012","62000.00","CURRACLOUGHAN, VIRGINIA, CAVAN","TRUE","Cavan","NA","FALSE"
"17/09/2012","60000.00","LISENNAGH, BALLINAGH","TRUE","Cavan","NA","FALSE"
"14/09/2012","40000.00","GLASLECK, SHERCOCK","TRUE","Cavan","A81","FALSE"
"12/09/2012","178000.00","2 CURKISH, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"12/09/2012","118282.00","20 CARRAIG BEG, DRUMALEE, CAVAN","TRUE","Cavan","NA","TRUE"
"12/09/2012","70000.00","54 TWIN OAKS, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"12/09/2012","140000.00","GLASLECK, SHERCOCK, CAVAN","TRUE","Cavan","A81","FALSE"
"12/09/2012","115000.00","KILBRIDE, MOUNTNUGENT","TRUE","Cavan","A82","FALSE"
"11/09/2012","65000.00","28 ARDLO MANOR, MULLAGH, CAVAN","TRUE","Cavan","A82","FALSE"
"11/09/2012","290000.00","DRUMELIS, CAVAN, CAVAN","TRUE","Cavan","H12","FALSE"
"10/09/2012","31500.00","GRANARD STREET, BALLYJAMESDUFF, CO CAVAN","TRUE","Cavan","A82","FALSE"
"10/09/2012","115000.00","PERCY FRENCH PARK, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","A82","FALSE"
"07/09/2012","170000.00","3 LOUGH SHEELIN GROVE, MOUNTNUGENT, CAVAN","TRUE","Cavan","A82","FALSE"
"07/09/2012","300000.00","CARRICKANE, CAVAN","TRUE","Cavan","H12","FALSE"
"07/09/2012","87000.00","HARMONY HEIGHTS, COCK HILL","TRUE","Cavan","NA","FALSE"
"07/09/2012","250000.00","ROCKVILLE HOUSE, CROSSDONEY, CROSSDONEY","TRUE","Cavan","H12","FALSE"
"07/09/2012","79295.15","SITE NO. 10 RAMPART VIEW, VIRGINIA, CAVAN","TRUE","Cavan","NA","TRUE"
"04/09/2012","40000.00","BARRACK STREET, BAILIEBOROUGH, CAVAN","FALSE","Cavan","A82","FALSE"
"04/09/2012","135000.00","DRUMLOMAN, KILNALECK, CAVAN","TRUE","Cavan","A82","FALSE"
"04/09/2012","30000.00","TOGHER, BAILIEBOROUGH","TRUE","Cavan","NA","FALSE"
"03/09/2012","70484.58","1 BEECHWOOD AVE, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","NA","TRUE"
"03/09/2012","135000.00","1 LISMORE VIEW, CROSSDONEY, CAVAN","TRUE","Cavan","H12","FALSE"
"30/08/2012","48000.00","OLD BRIDGE ROAD, COOTEHILL, CAVAN","TRUE","Cavan","NA","FALSE"
"28/08/2012","90000.00","12  DERRYOAK, BALLYCONNELL, CAVAN","TRUE","Cavan","NA","TRUE"
"23/08/2012","45000.00","DRUMCULLION, SWANLINBAR, CAVAN","TRUE","Cavan","NA","FALSE"
"23/08/2012","139000.00","NO 2, NAUGHAN, BELTURBET","TRUE","Cavan","H14","FALSE"
"22/08/2012","58000.00","68 STATION LANE, CAVAN, CAVAN","TRUE","Cavan","H12","FALSE"
"22/08/2012","95000.00","RYEFIELD, VIRGINIA, CAVAN","TRUE","Cavan","A82","FALSE"
"20/08/2012","310000.00","1 CARRICKANE, LORETO ROAD, CAVAN, CAVAN","TRUE","Cavan","NA","FALSE"
"20/08/2012","56000.00","CULLOW, CROSSERLOUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"20/08/2012","10750.00","RHUE, BLACKLION, CAVAN","TRUE","Cavan","NA","FALSE"
"17/08/2012","88105.73","18 DARTRY PARK, COOTEHILL, CAVAN","TRUE","Cavan","H16","TRUE"
"16/08/2012","41500.00","DRUMLON, BAILIEBOROUGH, CAVAN","TRUE","Cavan","NA","FALSE"
"15/08/2012","110000.00","2 CHERRYMOUNT CRESCENT, VIRGINIA ROAD, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","A82","FALSE"
"15/08/2012","85000.00","DRUMBANNAN, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"10/08/2012","76000.00","KELLS ROAD, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"08/08/2012","75000.00","20 CORDARRAGH PARK, BELTURBET, CAVAN","TRUE","Cavan","NA","FALSE"
"06/08/2012","105000.00","CAVAN ROAD, VIRGINIA, CAVAN","TRUE","Cavan","A82","FALSE"
"04/08/2012","79295.15","2 COIS ABHAINN, VIRGINIA","TRUE","Cavan","A82","TRUE"
"03/08/2012","147500.00","15 CHERRYMOUNT, KEADUE, CAVAN, CAVAN","TRUE","Cavan","NA","FALSE"
"03/08/2012","60000.00","22 BOTHAR BUI, BALLYCONNELL, CAVAN","TRUE","Cavan","H14","FALSE"
"03/08/2012","94000.00","BRACKLIN, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"03/08/2012","160000.00","FARRANGARVE, ARVA, CAVAN","TRUE","Cavan","H12","FALSE"
"02/08/2012","57269.00","L23 CORNADARRAGH FOREST PARK, BELTURBET","TRUE","Cavan","NA","TRUE"
"31/07/2012","200000.00","2 DRUMGLEN CLOSE, SWELLAN LOWER, CAVAN, CAVAN","TRUE","Cavan","NA","FALSE"
"31/07/2012","134000.00","45 DARTRY PARK, COOTEHILL, CAVAN","TRUE","Cavan","H16","FALSE"
"29/07/2012","110000.00","BAILIEBOROUGH ROAD, VIRGINIA, CAVAN","TRUE","Cavan","A82","FALSE"
"27/07/2012","105000.00","CLONRAW, MAUDABAWN, COOTEHILL, CAVAN","TRUE","Cavan","H16","FALSE"
"27/07/2012","105000.00","TANDERAGEE, INSTITUTE ROAD, BAILIEBOROUGH, CAVAN","TRUE","Cavan","NA","FALSE"
"26/07/2012","125000.00","BARRAN, BLACKLION, CO CAVAN, CAVAN","TRUE","Cavan","NA","FALSE"
"25/07/2012","70000.00","26 THE MEADOWS, KILMORE, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","NA","FALSE"
"25/07/2012","33480.00","66 ARDKILL PLACE, BALLINAGH, CAVAN","TRUE","Cavan","H12","TRUE"
"20/07/2012","540000.00","KILNACROTT ABBEY, KILNACROTT, CAVAN","TRUE","Cavan","A82","FALSE"
"19/07/2012","58000.00","67 STATION LANE, SWELLAN, CAVAN, CAVAN","TRUE","Cavan","H12","FALSE"
"19/07/2012","160000.00","MULLAGHMORE, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","A82","FALSE"
"18/07/2012","240000.00","KILCOGY, CAVAN, CAVAN","FALSE","Cavan","N39","FALSE"
"17/07/2012","120000.00","18 HEATHERFIELD, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"16/07/2012","255000.00","GORTAHURK, BALLINAGH, CAVAN","TRUE","Cavan","H12","FALSE"
"12/07/2012","45000.00","3 RAILWAY VIEW, BELTURBET, CAVAN","TRUE","Cavan","H14","FALSE"
"11/07/2012","63000.00","10 RIVER CRESCENT, VIRGINIA, CAVAN","TRUE","Cavan","A82","FALSE"
"11/07/2012","151000.00","38 RIVER CRESCENT, VIRGINIA, CAVAN","TRUE","Cavan","A82","FALSE"
"09/07/2012","235000.00","LAKESIDE PARADISE, GOWNA, CAVAN","TRUE","Cavan","NA","FALSE"
"09/07/2012","183000.00","ROCKFIELD COTTAGE, ASHFIELD, COOTEHILL, CAVAN","TRUE","Cavan","NA","FALSE"
"05/07/2012","65000.00","7 DEERPARK MANOR, VIRGINIA, CAVAN","FALSE","Cavan","A82","FALSE"
"04/07/2012","185000.00","MOHERPASS, NEW INNS, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","NA","FALSE"
"03/07/2012","32000.00","ENAGH, BAILIEBOROUGH, CAVAN","TRUE","Cavan","A82","FALSE"
"02/07/2012","145000.00","MULLAGHMEEN, MILLTOWN, CAVAN","TRUE","Cavan","NA","FALSE"
"02/07/2012","65000.00","NO 12 BOTHAIR BUI, BALLYCONNELL, CAVAN","TRUE","Cavan","NA","FALSE"
"28/06/2012","55000.00","RAY, GARADICE, CAVAN","TRUE","Cavan","NA","FALSE"
"27/06/2012","58500.00","7 BLERNE RIVER VILLAGE, BELTURBET, CAVAN","TRUE","Cavan","NA","FALSE"
"27/06/2012","60000.00","KILLYGOAN, CAVAN, CAVAN","TRUE","Cavan","NA","FALSE"
"27/06/2012","28000.00","KILNACOR, CROSSKEYS, CAVAN","FALSE","Cavan","H12","FALSE"
"27/06/2012","61250.00","LANDS &AMP; PREMISES COMPRISED, IN FOLIO 6121F CO CAVAN, CAVAN","TRUE","Cavan","A81","FALSE"
"27/06/2012","25000.00","TANDERAGEE, KELLS ROAD, BAILIEBOROUGH, CAVAN","TRUE","Cavan","NA","FALSE"
"26/06/2012","130000.00","BEHERNA, VIRGINIA, CAVAN","TRUE","Cavan","A82","TRUE"
"26/06/2012","160000.00","COPPANAGH GLEBE, VIRGINIA, CAVAN","TRUE","Cavan","NA","FALSE"
"22/06/2012","125000.00","DERRY, SHERCOCK, CAVAN","TRUE","Cavan","A81","TRUE"
"22/06/2012","118500.00","KILCONNY, BELTURBET, CAVAN","TRUE","Cavan","H14","FALSE"
"20/06/2012","122500.00","3 ELM DRIVE, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","A82","FALSE"
"20/06/2012","9000.00","RANTAVAN, MULLAGH, CAVAN","TRUE","Cavan","A82","TRUE"
"20/06/2012","160000.00","TURIN, MOUNTNUGENT, CO CAVAN, CAVAN","TRUE","Cavan","A82","FALSE"
"19/06/2012","110703.53","137 THE DRUMLINS, VIRGINIA, CAVAN","TRUE","Cavan","A82","TRUE"
"19/06/2012","5412.00","CRENARD, BALLINAGH, CAVAN","FALSE","Cavan","NA","FALSE"
"19/06/2012","75000.00","MAIN STREET, BALLINAGH, CAVAN","TRUE","Cavan","H12","FALSE"
"17/06/2012","110000.00","5  ATHBARA, CAVAN, CAVAN","TRUE","Cavan","H12","FALSE"
"13/06/2012","70485.00","6 CLANKEE COURT, SHERCOCK, CAVAN","TRUE","Cavan","A81","TRUE"
"13/06/2012","60000.00","DRUMESTAGH, NEW INNS, BALLYJAMESDUFF, CAVAN","TRUE","Cavan","NA","FALSE"
